2010-02-01.csv,[-0.30029426 -0.38195979  0.          0.          0.          0.
 -0.55917837 -0.24211398  0.          0.          0.          0.
  0.93925919  0.4025341   0.        ],
2010-02-02.csv,[-0.29333524 -0.37384002  0.          0.          0.          0.
 -0.58484403 -0.24540325  0.          0.          0.          0.
 -0.55806858 -1.30745016  0.        ],
2010-02-03.csv,[-0.28683391 -0.36614923  0.          0.          0.          0.
  0.96415222 -0.24444068  0.          0.          0.          0.
 -0.64048536 -0.28645447  0.        ],
2010-02-04.csv,[-0.2807427  -0.35886155  0.          0.          0.          0.
 -0.58059447 -0.23045102  0.          0.          0.          0.
 -1.19137149 -0.41944275  0.        ],
2010-02-05.csv,[-0.27502063 -0.35195067  0.          0.          0.          0.
 -0.67108859 -0.22045858  0.          0.          0.          0.
 -0.68762147 -1.21525379  0.        ],
2010-02-08.csv,[ 0.1159516  -0.38793184  0.          0.          0.          0.
 -0.58117868 -0.2184022   0.          0.          0.          0.
 -1.24871227 -0.47942172  0.        ],
2010-02-09.csv,[-0.27400285 -0.33643722  0.          0.          0.          0.
 -0.40256285 -0.21669785  0.          0.          0.          0.
  3.64763044  1.97690489  0.        ],
2010-02-10.csv,[-0.26933068 -0.33082984  0.          0.          0.          0.
  2.85605049 -0.22310714  0.          0.          0.          0.
 -0.58133663 -0.77413099  0.        ],
2010-02-11.csv,[-0.26488445 -0.325468    0.          0.          0.          0.
 -0.61710824 -0.20817039  0.          0.          0.          0.
  0.81158938  1.82198475  0.        ],
2010-02-12.csv,[-0.26064699 -0.3203373   0.          0.          0.          0.
 -0.58536424 -0.20412525  0.          0.          0.          0.
 -0.96285661 -0.48135222  0.        ],
2010-02-15.csv,[ 0.14404186 -0.3442385   0.          0.          0.          0.
 -0.53072145 -0.20205455  0.          0.          0.          0.
 -0.56159878 -0.40484745  0.        ],
2010-02-16.csv,[-0.2603983  -0.3088572   0.          0.          0.          0.
 -0.58827411 -0.19742679  0.          0.          0.          0.
 -0.57365063 -0.43883933  0.        ],
2010-02-17.csv,[-0.2568514  -0.3045491   0.          0.          0.          0.
 -0.56080081 -0.19320043  0.          0.          0.          0.
 -0.58184178 -0.46458814  0.        ],
2010-02-18.csv,[-0.25343961 -0.30040146  0.          0.          0.          0.
 -0.47169959 -0.19237942  0.          0.          0.          0.
 -0.43919776 -1.25378485  0.        ],
2010-02-19.csv,[-0.25015507 -0.29640601  0.          0.          0.          0.
  0.10694566 -0.19554598  0.          0.          0.          0.
 -0.56307634 -0.44690017  0.        ],
2010-02-22.csv,[-0.24699048 -0.29255487  0.          0.          0.          0.
 -0.55035647 -0.18782088  0.          0.          0.          0.
 -0.93521049 -0.52032966  0.        ],
2010-02-23.csv,[ 0.18175386 -0.3037267   0.          0.          0.          0.         -0.4411139
 -0.18194853  0.          0.          0.          0.         -0.55268832
 -0.56149513  0.        ],
2010-02-24.csv,[-0.24759419 -0.28408023  0.          0.          0.          0.
  2.00067908 -0.19094161  0.          0.          0.          0.
 -0.83603083 -0.51935181  0.        ],
2010-02-25.csv,[-0.24488082 -0.28075322  0.          0.          0.          0.         -0.5791064
 -0.17936975  0.          0.          0.          0.         -0.96417447
 -0.77968381  0.        ],
2010-02-26.csv,[-0.24224904 -0.27753196  0.          0.          0.          0.         -0.5593901
 -0.17978543  0.          0.          0.          0.         -0.51902724
 -0.48638707  0.        ],
2010-03-01.csv,[ 0.19152822 -0.28303817  0.          0.          0.          0.
 -0.49777781 -0.17666421  0.          0.          0.          0.
 -0.36133447 -0.94371388  0.        ],
2010-03-02.csv,[-0.24280848 -0.27042343  0.          0.          0.          0.
 -0.34398334 -0.17077474  0.          0.          0.          0.
 -0.51636952 -0.47515149  0.        ],
2010-03-03.csv,[-0.24053574 -0.26760084  0.          0.          0.          0.
 -0.01647454 -0.18060077  0.          0.          0.          0.
 -0.73966351 -0.85860805  0.        ],
2010-03-04.csv,[-0.20037244  2.69351852  0.          0.          0.          0.         -0.4401006
 -0.17187567  0.          0.          0.          0.         -0.48903079
 -0.49673823  0.        ],
2010-03-05.csv,[-0.23786076 -0.30244207  0.          0.          0.          0.
 -0.12482464 -0.16403844  0.          0.          0.          0.
 -0.50307596 -0.46527454  0.        ],
2010-03-08.csv,[-0.23569994 -0.29940768  0.          0.          0.          0.
 -0.56275183 -0.16654781  0.          0.          0.          0.
 -0.50630958 -0.46692272  0.        ],
2010-03-09.csv,[-0.23359255 -0.29645556  0.          0.          0.          0.
 -0.40534623 -0.16721965  0.          0.          0.          0.
 -0.50858863 -0.4292765   0.        ],
2010-03-10.csv,[ 0.236546   -0.30534112  0.          0.          0.          0.
 -0.22789523 -0.15974961  0.          0.          0.          0.
 -0.51005724 -0.45226763  0.        ],
2010-03-11.csv,[-0.23488507 -0.28991441  0.          0.          0.          0.
 -0.54997909 -0.16435447  0.          0.          0.          0.
  1.46500427  1.23111414  0.        ],
