2010-02-01.csv,[ 0.         -0.2236068   0.          0.         -0.8660254   0.          0.
 -0.2654124   0.          0.         -0.37180408  0.         -0.2236068
 -0.50847388  0.        ],
2010-02-02.csv,[ 0.         -0.21821789  0.          0.         -0.83205029  0.          0.
 -0.26178266  0.          0.         -0.36268859  0.          1.89057066
 -0.64644775  0.        ],
2010-02-03.csv,[ 0.         -0.21320072  0.          0.         -0.80178373  0.          0.
 -0.25818423  0.          0.         -0.35419451  0.         -0.29138576
 -0.47578934  0.        ],
2010-02-04.csv,[ 0.         -0.20851441  0.          0.         -0.77459667  0.          0.
 -0.26900669  0.          0.         -0.34625673  0.         -0.2847474
  2.43207919  0.        ],
2010-02-05.csv,[ 0.         -0.20412415  0.          0.          1.22474487  0.          0.
 -0.2498465   0.          0.         -0.33881884  0.         -0.27854301
 -0.50221076  0.        ],
2010-02-08.csv,[ 0.         -0.2         0.          0.         -0.79056942  0.          0.
 -0.24654035  0.          0.         -0.33183182  0.         -0.27272727
 -0.49398258  0.        ],
2010-02-09.csv,[ 0.         -0.19611614  0.          0.         -0.76696499  0.          0.
 -0.24331095  0.          0.         -0.32525292  0.         -0.26726124
  0.66954233  0.        ],
2010-02-10.csv,[ 0.         -0.19245009  0.          0.         -0.74535599  0.          0.
 -0.26074349  0.          0.         -0.31904466  0.         -0.26211122
  0.57762501  0.        ],
2010-02-11.csv,[ 0.         -0.18898224  0.          0.          1.2792043   0.          0.
 -0.23520902  0.          0.          1.63421927  0.         -0.25724788
 -0.64959804  0.        ],
2010-02-12.csv,[ 0.         -0.18569534  0.          0.         -0.76088591  0.          0.
 -0.23235184  0.          0.         -0.35780662  0.         -0.25264558
 -0.51072675  0.        ],
2010-02-15.csv,[ 0.         -0.18257419  0.          0.          1.25830574  0.          0.
 -0.22956841  0.          0.         -0.35167881  0.         -0.24828177
 -0.50500788  0.        ],
2010-02-16.csv,[ 0.         -0.1796053   0.          0.         -0.77459667  0.          0.
 -0.22685895  0.          0.         -0.34584598  0.         -0.24413654
 -0.49913159  0.        ],
2010-02-17.csv,[ 0.         -0.1767767   0.          0.          1.24034735  0.          0.
 -0.23603222  0.          0.         -0.34028614  0.         -0.24019223
 -0.49318478  0.        ],
2010-02-18.csv,[ 0.         -0.17407766  0.          0.          1.19522861  0.          0.
 -0.22086041  0.          0.         -0.33497943  0.         -0.23643312
 -0.48723027  0.        ],
2010-02-19.csv,[ 0.         -0.17149859  0.          0.          1.15470054  0.          0.
 -0.21840827  0.          0.         -0.32990784  0.         -0.23284516
 -0.48131333  0.        ],
2010-02-22.csv,[ 0.         -0.16903085  0.          0.          1.11803399  0.          0.
 -0.21602232  0.          0.         -0.325055    0.         -0.22941573
 -0.47546641  0.        ],
2010-02-23.csv,[ 0.         -0.16666667  0.          0.          1.08465229  0.          0.
 -0.21370095  0.          0.         -0.32040605  0.         -0.22613351
  0.23958285  0.        ],
2010-02-24.csv,[ 0.         -0.16439899  0.          0.          1.05409255  0.          0.
 -0.21144239  0.          0.         -0.31594746  0.         -0.22298824
  0.84022559  0.        ],
2010-02-25.csv,[ 0.         -0.16222142  0.          0.          1.02597835  0.          0.
 -0.2232091   0.          0.         -0.31166687  0.         -0.21997067
 -0.49991864  0.        ],
2010-02-26.csv,[ 0.         -0.16012815  0.          0.          0.          0.          0.
 -0.20605418  0.          0.          1.86762919  0.         -0.21707238
 -0.49468272  0.        ],
2010-03-01.csv,[ 0.         -0.15811388  0.          0.         -0.97590007  0.          0.
 -0.21437225  0.          0.         -0.34248261  0.         -0.21428571
 -0.48948307  0.        ],
2010-03-02.csv,[ 0.         -0.15617376  0.          0.         -0.95346259  0.          0.
 -0.20147293  0.          0.         -0.33817767  0.         -0.21160368
 -0.48433954  0.        ],
2010-03-03.csv,[ 0.         -0.15430335  0.          0.          1.02353263  0.          0.
 -0.19956961  0.          0.         -0.33402673  0.         -0.2090199
 -0.47926679  0.        ],
2010-03-04.csv,[ 0.         -0.15249857  0.          0.         -0.95553309  0.          0.
 -0.19771334  0.          0.         -0.33002115  0.          2.44997455
 -0.60520371  0.        ],
2010-03-05.csv,[ 0.         -0.15075567  0.          0.          1.02247472  0.          0.
 -0.19590264  0.          0.         -0.32615294  0.         -0.24881763
 -0.46380162  0.        ],
2010-03-08.csv,[ 0.         -0.1490712   0.          0.         -0.95742711  0.          0.
 -0.19413606  0.          0.         -0.32241465  0.         -0.24598351
 -0.45944115  0.        ],
2010-03-09.csv,[ 0.         -0.14744196  0.          0.         -0.93808315  0.          0.
 -0.19241217  0.          0.         -0.31879938  0.         -0.24324386
 -0.45513818  0.        ],
2010-03-10.csv,[ 0.         -0.14586499  0.          0.          1.04257207  0.          0.
 -0.19072957  0.          0.         -0.31530071  0.         -0.24059355
  1.02006295  0.        ],
2010-03-11.csv,[ 0.         -0.14433757  0.          0.         -0.94053994  0.          0.
 -0.18908689  0.          0.         -0.31191265  0.         -0.23802786
 -0.46675098  0.        ],
2010-03-12.csv,[ 0.         -0.14285714  0.          0.         -0.92295821  0.          0.
 -0.18748279  0.          0.         -0.30862964  0.         -0.23554237
 -0.46270307  0.        ],
2010-03-15.csv,[ 0.         -0.14142136  0.          0.         -0.90632697  0.          0.
 -0.19448158  0.          0.         -0.30544647  0.         -0.23313301
 -0.45870361  0.        ],
2010-03-16.csv,[ 0.         -0.14002801  0.          0.         -0.89056356  0.          0.
 -0.18398837  0.          0.         -0.30235829  0.         -0.23079597
 -0.45475799  0.        ],
2010-03-17.csv,[ 0.         -0.13867505  0.          0.          1.09924216  0.          0.
 -0.18250605  0.          0.         -0.29936055  0.         -0.2285277
 -0.45087025  0.        ],
2010-03-18.csv,[ 0.         -0.13736056  0.          0.         -0.89442719  0.          0.
 -0.18105672  0.          0.         -0.29644901  0.         -0.22632492
 -0.44704338  0.        ],
2010-03-19.csv,[ 0.         -0.13608276  0.          0.         -0.87988269  0.          0.
 -0.17963931  0.          0.         -0.29361967  0.         -0.22418453
 -0.4432795   0.        ],
2010-03-22.csv,[ 0.         -0.13483997  0.          0.          1.11355287  0.          0.
 -0.17825278  0.          0.         -0.29086882  0.         -0.22210365
 -0.43958001  0.        ],
2010-03-23.csv,[ 0.         -0.13363062  0.          0.         -0.88388348  0.          0.
