logon,LQC0479,PC-6380,Logon,01/18/2010 08:06:00
logon,LQC0479,PC-6380,Logoff,01/18/2010 17:25:00
http,LQC0479,PC-6380,http://sprint.com/Tarbosaurus/alioramus/fcbegf1844708310.html,01/18/2010 08:26:00
http,LQC0479,PC-6380,http://sprint.com/Tarbosaurus/alioramus/fcbegf1844708310.html,01/18/2010 08:28:26
http,LQC0479,PC-6380,http://wikimedia.org/Wood_Siding_railway_station/quainton/guernqbevragrrevatobjyvatfcyvgfrkcrevzrag1586861959.php,01/18/2010 08:59:37
http,LQC0479,PC-6380,http://kbb.com/Catholic_doctrine_regarding_the_Ten_Commandments/catechism/ovyyvneqfunyybssnzruvertneqravafrpgfzngrevnyf1488615525.aspx,01/18/2010 09:01:30
http,LQC0479,PC-6380,http://rr.com/Control_Janet_Jackson_album/awhile/uvernhgbercnvegbbyfsrnfvovyvgl2104291348.htm,01/18/2010 09:05:20
http,LQC0479,PC-6380,http://kbb.com/Catholic_doctrine_regarding_the_Ten_Commandments/catechism/ovyyvneqfunyybssnzruvertneqravafrpgfzngrevnyf1488615525.aspx,01/18/2010 09:08:59
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 09:23:38
http,LQC0479,PC-6380,http://capitalone.com/Punk_rock/voidoids/qbphzragneltbysjngreunmneqf991898525.jsp,01/18/2010 09:26:27
http,LQC0479,PC-6380,http://etsy.com/Climate_of_India/mawsynram/ercbegfnffrgfgryrznexrgvatqngnonfr1992030467.php,01/18/2010 09:38:17
http,LQC0479,PC-6380,http://sparkstudios.com/French_colonization_of_Texas/salle/fvkfvtzncrgarhgrevatvairagbel1264606395.php,01/18/2010 09:38:21
http,LQC0479,PC-6380,http://nfl.com/Congregation_Baith_Israel_Anshei_Emes/goldfarbs/qryrtngrvairagbel520468922.htm,01/18/2010 09:38:51
http,LQC0479,PC-6380,http://godaddy.com/SR_West_Country_and_Battle_of_Britain_classes/bulleid/zhfvptraerubyvqnlfubccvatcnlebyy1653441447.html,01/18/2010 09:45:20
http,LQC0479,PC-6380,http://sparkstudios.com/French_colonization_of_Texas/salle/fvkfvtzncrgarhgrevatvairagbel1264606395.php,01/18/2010 10:19:03
http,LQC0479,PC-6380,http://secureserver.net/Overman_Committee/usba/nqiraghercrgurnygufnavgngvbacebsrffvbanysbbgonyy35958467.jsp,01/18/2010 10:23:32
http,LQC0479,PC-6380,http://clickbank.com/Act_of_Independence_of_Lithuania/klimas/jbeyqfrevrfuvxvatfnsrgldhbgnevsyr1313627088.php,01/18/2010 10:28:59
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 10:32:21
http,LQC0479,PC-6380,http://etsy.com/Climate_of_India/mawsynram/ercbegfnffrgfgryrznexrgvatqngnonfr1992030467.php,01/18/2010 10:32:26
http,LQC0479,PC-6380,http://superpages.com/Albatross/diomedea/uverfgeratgugenvavatzhfxrgurycqrfx1880918412.asp,01/18/2010 10:33:19
http,LQC0479,PC-6380,http://chase.com/PowerBook_100/100s/pngerdhrfgsbecebcbfny1551641082.htm,01/18/2010 10:35:34
http,LQC0479,PC-6380,http://chase.com/PowerBook_100/100s/pngerdhrfgsbecebcbfny1551641082.htm,01/18/2010 10:35:38
http,LQC0479,PC-6380,http://imdb.com/George_Fox/swarthmoor/vagreargznexrgvatcubarfhccbegvairagbelerdhverzragf1188637345.php,01/18/2010 10:42:07
http,LQC0479,PC-6380,http://clickbank.com/Act_of_Independence_of_Lithuania/klimas/jbeyqfrevrfuvxvatfnsrgldhbgnevsyr1313627088.php,01/18/2010 10:43:24
http,LQC0479,PC-6380,http://imdb.com/George_Fox/swarthmoor/vagreargznexrgvatcubarfhccbegvairagbelerdhverzragf1188637345.php,01/18/2010 10:46:02
http,LQC0479,PC-6380,http://fatwallet.com/Plunketts_Creek_Bridge_No_3/haer/zbivrfpnqqlqrcgnffrzoylyvar2134051185.html,01/18/2010 11:07:44
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 11:09:56
http,LQC0479,PC-6380,http://chicagotribune.com/Javan_Rhinoceros/kulon/arjfnhgberfgbengvbagrag1105725501.asp,01/18/2010 11:12:01
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 11:13:47
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 11:13:54
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 11:14:23
http,LQC0479,PC-6380,http://wordpress.org/The_Green_Dartmouth_College/crosspaths/ivfvbapunevglcebsrffvbanyarjf1148128434.jsp,01/18/2010 11:16:27
http,LQC0479,PC-6380,http://theblaze.com/Arsenal_FC/filearsenal/arjfubefronpxraqhenaprevqvatqvegevqvatcrgtebbzvat952501939.html,01/18/2010 11:18:48
http,LQC0479,PC-6380,http://kbb.com/Catholic_doctrine_regarding_the_Ten_Commandments/catechism/ovyyvneqfunyybssnzruvertneqravafrpgfzngrevnyf1488615525.aspx,01/18/2010 11:27:42
http,LQC0479,PC-6380,http://merchantcircle.com/History_of_Burnside/tusmore/cynlfbyvgnvertbysehyrfthvqryvarfuver654445908.jsp,01/18/2010 11:29:16
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 11:30:03
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 11:35:05
http,LQC0479,PC-6380,http://ikea.com/Ray_Lindwall_with_the_Australian_cricket_team_in_England_in_1948/3183/qbphzragnelfnyrffhccbeg556580526.html,01/18/2010 11:35:35
http,LQC0479,PC-6380,http://thefreedictionary.com/Jay_Chou/chous/nhgbercnvecnegfthvqrfpvraprsvpgvbaarjfovplpyrnpebongvpf628318573.asp,01/18/2010 11:35:38
http,LQC0479,PC-6380,http://fidelity.com/Candide/cungonde/ohggbaovyyvneqfunyybssnzrdhbgn1929294345.htm,01/18/2010 11:41:33
http,LQC0479,PC-6380,http://secureserver.net/Overman_Committee/usba/nqiraghercrgurnygufnavgngvbacebsrffvbanysbbgonyy35958467.jsp,01/18/2010 11:44:17
http,LQC0479,PC-6380,http://thefreedictionary.com/Jay_Chou/chous/nhgbercnvecnegfthvqrfpvraprsvpgvbaarjfovplpyrnpebongvpf628318573.asp,01/18/2010 11:44:28
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 11:44:31
http,LQC0479,PC-6380,http://msn.com/The_Human_Centipede_First_Sequence/katsuro/arjf309875127.htm,01/18/2010 11:44:33
http,LQC0479,PC-6380,http://freelancer.com/Anna_of_East_Anglia/jurmin/zbivrf1133796257.asp,01/18/2010 11:44:35
http,LQC0479,PC-6380,http://conduit.com/LeadII_nitrate/bidentate/npgvbapbbxvat1014723362.htm,01/18/2010 11:44:37
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 11:44:39
http,LQC0479,PC-6380,http://secureserver.net/Overman_Committee/usba/nqiraghercrgurnygufnavgngvbacebsrffvbanysbbgonyy35958467.jsp,01/18/2010 11:44:42
http,LQC0479,PC-6380,http://superpages.com/Albatross/diomedea/uverfgeratgugenvavatzhfxrgurycqrfx1880918412.asp,01/18/2010 11:51:18
http,LQC0479,PC-6380,http://thepiratebay.org/Victoria_Cross_Canada/michalle/znantrzraguverpneqtnzrobbxf2129669767.aspx,01/18/2010 11:53:41
http,LQC0479,PC-6380,http://doubleclick.com/Blackburn_Olympic_FC/etonian/grknfubyqrzpneqtnzrhabpneqtnzrzbhagnvauvxvatuver1906652497.php,01/18/2010 11:55:30
http,LQC0479,PC-6380,http://kbb.com/Catholic_doctrine_regarding_the_Ten_Commandments/catechism/ovyyvneqfunyybssnzruvertneqravafrpgfzngrevnyf1488615525.aspx,01/18/2010 11:58:17
http,LQC0479,PC-6380,http://rr.com/Control_Janet_Jackson_album/awhile/uvernhgbercnvegbbyfsrnfvovyvgl2104291348.htm,01/18/2010 11:58:40
http,LQC0479,PC-6380,http://kbb.com/Catholic_doctrine_regarding_the_Ten_Commandments/catechism/ovyyvneqfunyybssnzruvertneqravafrpgfzngrevnyf1488615525.aspx,01/18/2010 12:00:26
http,LQC0479,PC-6380,http://secureserver.net/Damon_Hill/frentzen/ubyvqnlfubccvat1735827327.html,01/18/2010 12:42:43
http,LQC0479,PC-6380,http://godaddy.com/SR_West_Country_and_Battle_of_Britain_classes/bulleid/zhfvptraerubyvqnlfubccvatcnlebyy1653441447.html,01/18/2010 12:44:33
http,LQC0479,PC-6380,http://linksynergy.com/Le_Quang_Tung/counterespionage/fcbegffgrnzvat533885687.jsp,01/18/2010 12:47:04
http,LQC0479,PC-6380,http://barnesandnoble.com/Manuel_I_Komnenos/myriokephalon/nvegeniryonpxcnpxvatpebffyvprafvatxvpxonyy1147314419.html,01/18/2010 12:50:50
http,LQC0479,PC-6380,http://fidelity.com/Candide/cungonde/ohggbaovyyvneqfunyybssnzrdhbgn1929294345.htm,01/18/2010 12:57:15
http,LQC0479,PC-6380,http://msn.com/The_Human_Centipede_First_Sequence/katsuro/arjf309875127.htm,01/18/2010 13:08:14
http,LQC0479,PC-6380,http://forbes.com/Effects_of_Hurricane_Isabel_in_North_Carolina/32560/arjf320222168.jsp,01/18/2010 13:09:17
http,LQC0479,PC-6380,http://swagbucks.com/Central_Coast_Mariners_FC/bosnich/arjf1097306252.htm,01/18/2010 13:09:30
http,LQC0479,PC-6380,http://thefreedictionary.com/Jay_Chou/chous/nhgbercnvecnegfthvqrfpvraprsvpgvbaarjfovplpyrnpebongvpf628318573.asp,01/18/2010 13:09:34
http,LQC0479,PC-6380,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,01/18/2010 13:09:44
http,LQC0479,PC-6380,http://theblaze.com/Arsenal_FC/filearsenal/arjfubefronpxraqhenaprevqvatqvegevqvatcrgtebbzvat952501939.html,01/18/2010 13:10:20
http,LQC0479,PC-6380,http://lifehacker.com/Bharattherium/bharattherium/ncnpurfbpvnyargjbexvatfpvraprsvpgvbavaqbbetneqra817605078.php,01/18/2010 13:11:10
http,LQC0479,PC-6380,http://freelancer.com/Anna_of_East_Anglia/jurmin/zbivrf1133796257.asp,01/18/2010 13:11:48
