2010-02-01.csv,[ 0.         -0.2236068   0.          0.          0.          0.          0.
 -0.39661695  0.          0.          0.          0.          1.83711731
  3.065169    0.        ],
2010-02-02.csv,[ 0.         -0.21821789  0.          0.          0.          0.          0.
 -0.35671951  0.          0.          0.          0.         -0.29851116
 -0.47582504  0.        ],
2010-02-03.csv,[ 0.         -0.21320072  0.          0.          0.          0.          0.
 -0.40160606  0.          0.          0.          0.          1.58427446
 -0.55003336  0.        ],
2010-02-04.csv,[ 0.         -0.20851441  0.          0.          0.          0.          0.
 -0.40020598  0.          0.          0.          0.         -0.34697712
 -0.44786051  0.        ],
2010-02-05.csv,[ 0.         -0.20412415  0.          0.          0.          0.          0.
 -0.46425724  0.          0.          0.          0.         -0.33945222
 -0.43838501  0.        ],
2010-02-08.csv,[ 0.         -0.2         0.          0.          0.          0.          0.
 -0.31491039  0.          0.          0.          0.         -0.33239215
 -0.4294255   0.        ],
2010-02-09.csv,[ 0.         -0.19611614  0.          0.          0.          0.          0.
 -0.39240492  0.          0.          0.          0.         -0.32575142
  1.69166751  0.        ],
2010-02-10.csv,[ 0.         -0.19245009  0.          0.          0.          0.          0.
 -0.3182286   0.          0.          0.          0.         -0.31949045
  3.59781161  0.        ],
2010-02-11.csv,[ 0.         -0.18898224  0.          0.          0.          0.          0.
 -0.35655084  0.          0.          0.          0.         -0.31357465
 -0.4678368   0.        ],
2010-02-12.csv,[ 0.         -0.18569534  0.          0.          0.          0.          0.
 -0.32111204  0.          0.          0.          0.         -0.30797366
  1.05887415  0.        ],
2010-02-15.csv,[ 0.         -0.18257419  0.          0.          0.          0.          0.
 -0.41516102  0.          0.          0.          0.         -0.3026607
  0.96572297  0.        ],
2010-02-16.csv,[ 0.         -0.1796053   0.          0.          0.          0.          0.
 -0.31747826  0.          0.          0.          0.         -0.29761205
 -0.50970702  0.        ],
2010-02-17.csv,[ 0.         -0.1767767   0.          0.          0.          0.          0.
 -0.3505956   0.          0.          0.          0.         -0.29280663
 -0.5032508   0.        ],
2010-02-18.csv,[ 0.         -0.17407766  0.          0.          0.          0.          0.
 -0.34847404  0.          0.          0.          0.         -0.2882256
  0.96836696  0.        ],
2010-02-19.csv,[ 0.         -0.17149859  0.          0.          0.          0.          0.
 -0.34620849  0.          0.          0.          0.         -0.28385213
 -0.51673971  0.        ],
2010-02-22.csv,[ 0.         -0.16903085  0.          0.          0.          0.          0.
