2010-02-01.csv,[ 0.         -0.2236068   0.          0.          0.          0.          0.
 -0.34222272  0.          0.          0.          0.         -0.26568447
 -0.23154201  0.        ],
2010-02-02.csv,[ 0.         -0.21821789  0.          0.          0.          0.          0.
 -0.31619194  0.          0.          0.          0.         -0.25916053
  1.73678646  0.        ],
2010-02-03.csv,[ 0.         -0.21320072  0.          0.          0.          0.          0.
 -0.31204527  0.          0.          0.          0.         -0.25309472
 -0.62536568  0.        ],
2010-02-04.csv,[ 0.         -0.20851441  0.          0.          0.          0.          0.
 -0.32603081  0.          0.          0.          0.         -0.24743583
 -0.28799164  0.        ],
2010-02-05.csv,[ 0.         -0.20412415  0.          0.          0.          0.          0.
 -0.32003731  0.          0.          0.          0.         -0.24214029
 -0.60135912  0.        ],
2010-02-08.csv,[ 0.         -0.2         0.          0.          0.          0.          0.
 -0.29685873  0.          0.          0.          0.         -0.23717082
 -0.58924949  0.        ],
2010-02-09.csv,[ 0.         -0.19611614  0.          0.          0.          0.          0.
 -0.29307911  0.          0.          0.          0.         -0.23249528
 -0.57760433  0.        ],
2010-02-10.csv,[ 0.         -0.19245009  0.          0.          0.          0.          0.
 -0.30587046  0.          0.          0.          0.         -0.22808578
  1.82219193  0.        ],
2010-02-11.csv,[ 0.         -0.18898224  0.          0.          0.          0.          0.
 -0.31616228  0.          0.          0.          0.         -0.22391801
  3.91039477  0.        ],
2010-02-12.csv,[ 0.         -0.18569534  0.          0.          0.          0.          0.
 -0.30633933  0.          0.          0.          0.         -0.21997067
 -0.53753202  0.        ],
2010-02-15.csv,[ 0.         -0.18257419  0.          0.          0.          0.          0.
 -0.27227759  0.          0.          0.          0.         -0.21622499
 -0.5316811   0.        ],
2010-02-16.csv,[ 0.         -0.1796053   0.          0.          0.          0.          0.
 -0.26934489  0.          0.          0.          0.         -0.21266436
  1.11001506  0.        ],
2010-02-17.csv,[ 0.         -0.1767767   0.          0.          0.          0.          0.
 -0.29762931  0.          0.          0.          0.         -0.20927403
 -0.54926464  0.        ],
2010-02-18.csv,[ 0.         -0.17407766  0.          0.          0.          0.          0.
 -0.27729516  0.          0.          0.          0.         -0.20604085
  1.05938587  0.        ],
2010-02-19.csv,[ 0.         -0.17149859  0.          0.          0.          0.          0.
 -0.25754293  0.          0.          0.          0.         -0.20295303
  0.97149269  0.        ],
2010-02-22.csv,[ 0.         -0.16903085  0.          0.          0.          0.          0.
 -0.27065772  0.          0.          0.          0.         -0.2
 -0.58053192  0.        ],
2010-02-23.csv,[ 0.         -0.16666667  0.          0.          0.          0.          0.
 -0.25166037  0.          0.          0.          0.         -0.19717223
 -0.57620679  0.        ],
2010-02-24.csv,[ 0.         -0.16439899  0.          0.          0.          0.          0.
 -0.26442402  0.          0.          0.          0.         -0.19446112
 -0.57143697  0.        ],
2010-02-25.csv,[ 0.         -0.16222142  0.          0.          0.          0.          0.
 -0.24611585  0.          0.          0.          0.         -0.19185884
 -0.56635698  0.        ],
2010-02-26.csv,[ 0.         -0.16012815  0.          0.          0.          0.          0.
 -0.25856322  0.          0.          0.          0.         -0.18935832
 -0.561069    0.        ],
2010-03-01.csv,[ 0.         -0.15811388  0.          0.          0.          0.          0.
 -0.25546783  0.          0.          0.          0.         -0.18695309
 -0.55565085  0.        ],
2010-03-02.csv,[ 0.         -0.15617376  0.          0.          0.          0.          0.
 -0.25247851  0.          0.          0.          0.         -0.18463724
 -0.55016196  0.        ],
2010-03-03.csv,[ 0.         -0.15430335  0.          0.          0.          0.          0.
 -0.25784763  0.          0.          0.          0.         -0.18240537
 -0.5446477   0.        ],
2010-03-04.csv,[ 0.         -0.15249857  0.          0.          0.          0.          0.
 -0.24641025  0.          0.          0.          0.         -0.18025253
 -0.53914267  0.        ],
2010-03-05.csv,[ 0.         -0.15075567  0.          0.          0.          0.          0.
 -0.22941734  0.          0.          0.          0.         -0.17817416
 -0.53367316  0.        ],
2010-03-08.csv,[ 0.         -0.1490712   0.          0.          0.          0.          0.
 -0.24162211  0.          0.          0.          0.         -0.17616607
 -0.52825907  0.        ],
2010-03-09.csv,[ 0.         -0.14744196  0.          0.          0.          0.          0.
 -0.23908337  0.          0.          0.          0.         -0.17422437
 -0.52291528  0.        ],
2010-03-10.csv,[ 0.         -0.14586499  0.          0.          0.          0.          0.
 -0.23662173  0.          0.          0.          0.         -0.1723455
 -0.5176528   0.        ],
2010-03-11.csv,[ 0.         -0.14433757  0.          0.          0.          0.          0.
 -0.22045366  0.          0.          0.          0.         -0.17052613
 -0.5124796   0.        ],
2010-03-12.csv,[ 0.         -0.14285714  0.          0.          0.          0.          0.
 -0.21880008  0.          0.          0.          0.         -0.16876319
 -0.50740125  0.        ],
2010-03-15.csv,[ 0.         -0.14142136  0.          0.          0.          0.          0.
 -0.23701233  0.          0.          0.          0.         -0.16705381
  1.40516553  0.        ],
2010-03-16.csv,[ 0.         -0.14002801  0.          0.          0.          0.          0.
 -0.22802911  0.          0.          0.          0.         -0.16539535
 -0.52132029  0.        ],
2010-03-17.csv,[ 0.         -0.13867505  0.          0.          0.          0.          0.
 -0.22588884  0.          0.          0.          0.         -0.16378533
 -0.51642332  0.        ],
2010-03-18.csv,[ 0.         -0.13736056  0.          0.          0.          0.          0.
 -0.21053275  0.          0.          0.          0.         -0.16222142
 -0.51161333  0.        ],
2010-03-19.csv,[ 0.         -0.13608276  0.          0.          0.          0.          0.
 -0.20908533  0.          0.          0.          0.         -0.16070148
 -0.50689297  0.        ],
2010-03-22.csv,[ 0.         -0.13483997  0.          0.          0.          0.          0.
 -0.20766138  0.          0.          0.          0.         -0.15922347
 -0.50226381  0.        ],
2010-03-23.csv,[ 0.         -0.13363062  0.          0.          0.          0.          0.
 -0.20626064  0.          0.          0.          0.         -0.1577855
 -0.4977266   0.        ],
2010-03-24.csv,[ 0.         -0.13245324  0.          0.          0.          0.          0.
