2010-02-01.csv,[-0.26021876 -0.26342663 -1.29321057 -0.83048932 -0.32995668  2.02670467
 -0.34792157 -0.24003682 -0.2817876  -0.65726959 -0.37454926 -0.60572184
 -0.32085109  1.00520489 -1.11333454],
2010-02-02.csv,[-0.93931045 -0.34201254 -0.38780063  0.34558824  0.44839179  0.86586059
 -0.22695622 -0.27426257 -0.30450825 -0.7393226  -0.28065132 -0.510061
 -0.3832057  -0.50660821  1.55546192],
2010-02-03.csv,[-0.41954512 -0.33619128 -1.27323755  0.79898127 -0.33834672 -0.22594866
 -0.33262073 -0.1445891   0.17086143 -0.51230787 -0.16302281  1.2361096
 -0.42745778 -0.51828155 -0.36427844],
2010-02-04.csv,[-0.40461138 -0.33063688  1.5597286   0.20793431  1.89276019 -0.29443519
 -0.19944501 -0.15566525  0.31628662 -0.85301196  0.33251387  1.83923932
  1.6399215  -0.52609892 -0.40627819],
2010-02-05.csv,[ 0.315668    1.39604609 -0.34154818 -0.51587144  4.15099165 -0.3480341
 -0.11234185 -0.26629534 -0.29197719 -0.43337944  0.15595155  1.01544897
 -1.56688448  0.68084505 -1.12051822],
2010-02-08.csv,[-0.83906139 -0.35784326 -1.1207369  -0.11905886  0.80303139 -0.15005499
 -0.29466672 -0.26020617 -0.32349272 -0.28202672 -0.43938661 -1.04935958
 -1.47218212  0.47724364 -0.41402893],
2010-02-09.csv,[-0.38068467 -0.35276785  1.49823923  1.8669368  -0.38584785 -0.41549289
 -0.21269699 -0.25141897 -0.26683871 -0.67431338 -0.40903696 -0.23910051
 -0.31169338  0.95312296 -0.4348077 ],
2010-02-10.csv,[ 0.11784269 -0.34787419  1.02374354  1.08175784 -0.38542388 -0.44228912
  0.23854241  0.11704316 -0.29824089 -0.41736391 -0.41453775 -0.3367835
  1.58182909 -0.4942279  -0.45000387],
2010-02-11.csv,[-1.07760123 -0.3431547  -0.42094714 -0.59536133 -0.3845703   2.2618609
 -0.0179354  -0.23059428 -0.25394694 -0.39576709 -0.36148866  0.15391022
  1.44602573 -0.51105113 -0.46098245],
2010-02-12.csv,[-0.95140071  0.58898349 -1.16070458  0.38905585 -0.38336689 -1.1903487
 -0.29482756 -0.25907866 -0.27432555 -0.41616589 -0.3549471  -0.6888933
 -0.26185773 -1.07363407  1.33568949],
2010-02-13.csv,[-1.02842567 -0.35276403 -0.29743506 -0.9508158  -0.49458999  1.88470609
  1.16330359  2.26825852  1.68256104  1.24421507  0.26386566  1.0390417
 -0.31633976 -0.49343435 -0.46981261],
2010-02-14.csv,[-1.01676135 -0.34866443  0.337466   -0.74044748 -0.3725256  -0.3537655
  1.53838172  0.65280241 -0.31856807  1.809302   -0.22785391 -0.20082472
 -0.35939946 -0.50423011  1.71756127],
2010-02-15.csv,[-0.56612357 -0.34467677  0.45824205 -0.87676717 -0.44044927  1.74107381
 -0.34266211 -0.29325354 -0.32239084 -0.49149226 -0.33849499  2.74564117
 -0.39334649  1.12352381 -0.97276935],
2010-02-16.csv,[-0.91618624 -0.34079883 -1.17283505 -1.3262627  -0.36590019  1.26006184
 -0.37752034 -0.26775188  0.09245069 -0.91717104 -0.01078525  0.02572322
 -0.42004999  1.08152784 -0.46321662],
2010-02-17.csv,[-0.89801167 -0.33702798 -1.13932703 -1.16329313 -0.36436383 -0.61011504
  0.53329856  0.71332211  0.00998344  0.43315731  0.67983591 -0.28319314
  1.15632209 -1.11543882 -0.47218897],
2010-02-18.csv,[ 0.85917496 -0.33336129 -0.31842104 -0.54421079 -0.2892643   1.12772091
 -0.39647741 -0.31033333 -0.29956862  0.30527889 -0.42397802 -1.09062811
 -0.42278075 -0.46563181  1.71588436],
2010-02-19.csv,[ 0.61983633  2.77410627 -0.5052127  -0.57648314  1.01055723 -0.23956676
 -0.39143913 -0.32811904 -0.31800512 -0.32428898 -0.41568633  0.24631476
  1.4557543  -0.82143675 -0.90545019],
2010-02-22.csv,[-0.23926709 -0.35835706  1.68083871 -0.60331521 -0.37980731 -0.10343771
 -0.28234635 -0.31740394 -0.33921542 -0.52233863 -0.34639963  0.11224513
