2010-02-01.csv,[ 0.         -0.2236068   0.          0.         -0.70710678  0.          0.
 -0.32219292  0.          0.         -0.43121473  0.         -0.2236068
 -0.32444284  0.        ],
2010-02-02.csv,[ 0.         -0.21821789  0.          0.          1.32287566  0.          0.
 -0.29915618  0.          0.         -0.42097673  0.         -0.21821789
 -0.31622777  0.        ],
2010-02-03.csv,[ 0.         -0.21320072  0.          0.          1.24721913  0.          0.
 -0.31940352  0.          0.         -0.41136365  0.         -0.21320072
 -0.3086067   0.        ],
2010-02-04.csv,[ 0.         -0.20851441  0.          0.         -0.77459667  0.          0.
 -0.2672524   0.          0.         -0.40232625  0.         -0.20851441
 -0.30151134  0.        ],
2010-02-05.csv,[ 0.         -0.20412415  0.          0.         -0.75        0.          0.
 -0.28379344  0.          0.         -0.39381764  0.         -0.20412415
 -0.29488391  0.        ],
2010-02-08.csv,[ 0.         -0.2         0.          0.         -0.72760688  0.          0.
 -0.26082045  0.          0.         -0.38579426  0.         -0.2
 -0.28867513  0.        ],
2010-02-09.csv,[ 0.         -0.19611614  0.          0.         -0.70710678  0.          0.
 -0.25841014  0.          0.         -0.37821615  0.         -0.19611614
  2.82842712  0.        ],
2010-02-10.csv,[ 0.         -0.19245009  0.          0.          1.34164079  0.          0.
 -0.25595816  0.          0.          1.3978919   0.         -0.19245009
 -0.34641016  0.        ],
2010-02-11.csv,[ 0.         -0.18898224  0.          0.          1.2792043   0.          0.
 -0.28289952  0.          0.         -0.41043256  0.         -0.18898224
 -0.33968311  0.        ],
2010-02-12.csv,[ 0.         -0.18569534  0.          0.         -0.76088591  0.          0.
 -0.28350634  0.          0.         -0.40329015  0.         -0.18569534
 -0.33333333  0.        ],
2010-02-15.csv,[ 0.         -0.18257419  0.          0.         -0.74161985  0.          0.
 -0.26051845  0.          0.         -0.39647747  0.         -0.18257419
 -0.32732684  0.        ],
2010-02-16.csv,[ 0.         -0.1796053   0.          0.         -0.72374686  0.          0.
 -0.25700588  0.          0.         -0.38997366  0.         -0.1796053
 -0.32163376  0.        ],
2010-02-17.csv,[ 0.         -0.1767767   0.          0.         -0.70710678  0.          0.
 -0.23659654  0.          0.         -0.383759    0.         -0.1767767
 -0.31622777  0.        ],
2010-02-18.csv,[ 0.         -0.17407766  0.          0.         -0.69156407  0.          0.
 -0.26633463  0.          0.         -0.37781499  0.         -0.17407766
  2.73861279  0.        ],
2010-02-19.csv,[ 0.         -0.17149859  0.          0.         -0.6770032   0.          0.
 -0.25812143  0.          0.         -0.37212439  0.         -0.17149859
 -0.3592106   0.        ],
2010-02-22.csv,[ 0.         -0.16903085  0.          0.         -0.66332496  0.          0.
 -0.22619145  0.          0.         -0.36667115  0.         -0.16903085
 -0.35355339  0.        ],
2010-02-23.csv,[ 0.         -0.16666667  0.          0.         -0.65044364  0.          0.
 -0.22448012  0.          0.         -0.36144043  0.         -0.16666667
  2.52982213  0.        ],
2010-02-24.csv,[ 0.         -0.16439899  0.          0.          1.47196014  0.          0.
 -0.24482456  0.          0.         -0.35641846  0.         -0.16439899
 -0.38924947  0.        ],
2010-02-25.csv,[ 0.         -0.16222142  0.          0.         -0.66666667  0.          0.
 -0.21836637  0.          0.         -0.35159253  0.         -0.16222142
 -0.38348249  0.        ],
2010-02-26.csv,[ 0.         -0.16012815  0.          0.         -0.65465367  0.          0.
 -0.23827262  0.          0.         -0.34695088  0.         -0.16012815
 -0.37796447  0.        ],
2010-03-01.csv,[ 0.         -0.15811388  0.          0.         -0.64326752  0.          0.
 -0.21575215  0.          0.         -0.34248261  0.         -0.15811388
 -0.372678    0.        ],
2010-03-02.csv,[ 0.         -0.15617376  0.          0.         -0.63245553  0.          0.
 -0.23770749  0.          0.         -0.33817767  0.         -0.15617376
 -0.36760731  0.        ],
2010-03-03.csv,[ 0.         -0.15430335  0.          0.         -0.62217102  0.          0.
 -0.23482294  0.          0.         -0.33402673  0.         -0.15430335
 -0.36273813  0.        ],
2010-03-04.csv,[ 0.         -0.15249857  0.          0.         -0.61237244  0.          0.
 -0.23204067  0.          0.         -0.33002115  0.         -0.15249857
 -0.35805744  0.        ],
2010-03-05.csv,[ 0.         -0.15075567  0.          0.         -0.60302269  0.          0.
 -0.23217181  0.          0.         -0.32615294  0.         -0.15075567
 -0.35355339  0.        ],
2010-03-08.csv,[ 0.         -0.1490712   0.          0.         -0.59408853  0.          0.
 -0.1970848   0.          0.         -0.32241465  0.         -0.1490712
 -0.34921515  0.        ],
2010-03-09.csv,[ 0.         -0.14744196  0.          0.          1.61721508  0.          0.
 -0.19615179  0.          0.         -0.31879938  0.         -0.14744196
 -0.34503278  0.        ],
