2010-02-01.csv,[ 0.         -0.2236068   0.          0.         -0.32946038  0.          0.
 -0.2539767   0.          0.         -0.30359659  0.         -0.23156623
 -0.26750161  0.        ],
2010-02-02.csv,[ 0.         -0.21821789  0.          0.         -0.21821789  0.          0.
 -0.24977794  0.          0.         -0.29613468  0.         -0.22601219
 -0.32663014  0.        ],
2010-02-03.csv,[ 0.         -0.21320072  0.          0.         -0.33054747  0.          0.
 -0.24694513  0.          0.         -0.28919484  0.         -0.22083913
 -0.3456423   0.        ],
2010-02-04.csv,[ 0.         -0.20851441  0.          0.         -0.20851441  0.          0.
 -0.2369693   0.          0.         -0.28271918  0.         -0.21600545
 -0.33866702  0.        ],
2010-02-05.csv,[ 0.         -0.20412415  0.          0.         -0.31558437  0.          0.
 -0.23222545  0.          0.         -0.27665837  0.         -0.21147562
 -0.32612706  0.        ],
2010-02-08.csv,[ 0.         -0.2         0.          0.         -0.4068381   0.          0.
 -0.22775232  0.          0.         -0.2709701   0.         -0.2072191
 -0.32220646  0.        ],
2010-02-09.csv,[ 0.         -0.19611614  0.          0.         -0.08756119  0.          0.
 -0.22352544  0.          0.         -0.26561783  0.         -0.2032095
 -0.3123581   0.        ],
2010-02-10.csv,[ 0.         -0.19245009  0.          0.         -0.19245009  0.          0.
 -0.22097529  0.          0.         -0.26056984  0.         -0.19942385
 -0.30622277  0.        ],
2010-02-11.csv,[ 0.         -0.18898224  0.          0.         -0.28006092  0.          0.
 -0.21561527  0.          0.         -0.25579843  0.         -0.19584205
 -0.2453984   0.        ],
2010-02-12.csv,[ 0.         -0.18569534  0.          0.         -0.18569534  0.          0.
 -0.21201394  0.          0.         -0.25127928  0.         -0.19244647
 -0.30102933  0.        ],
2010-02-15.csv,[ 0.         -0.18257419  0.          0.         -0.27081154  0.          0.
 -0.20858586  0.          0.         -0.246991    0.         -0.1892215
 -0.29055697  0.        ],
2010-02-16.csv,[ 0.         -0.1796053   0.          0.         -0.34099717  0.          0.
 -0.20531769  0.          0.         -0.24291459  0.         -0.18615334
 -0.18487666  0.        ],
2010-02-17.csv,[ 0.         -0.1767767   0.          0.         -0.3976388   0.          0.
 -0.20219746  0.          0.         -0.23903322  0.         -0.18322968
 -0.18844351  0.        ],
2010-02-18.csv,[ 0.         -0.17407766  0.          0.          0.02072567  0.          0.
 -0.19921443  0.          0.         -0.23533183  0.         -0.18043952
  0.86494297  0.        ],
2010-02-19.csv,[ 0.         -0.17149859  0.          0.         -0.07642723  0.          0.
 -0.19887802  0.          0.         -0.23179696  0.         -0.17777301
  0.57021632  0.        ],
2010-02-22.csv,[ 0.         -0.16903085  0.          0.         -0.16903085  0.          0.
 -0.19342465  0.          0.         -0.22841651  0.         -0.17522129
 -0.32650857  0.        ],
2010-02-23.csv,[ 0.         -0.16666667  0.          0.         -0.25504951  0.          0.
 -0.192058    0.          0.         -0.22517956  0.         -0.17277635
 -0.19560018  0.        ],
2010-02-24.csv,[ 0.         -0.16439899  0.          0.         -0.33282012  0.          0.
 -0.18822294  0.          0.         -0.22207626  0.         -0.17043094
 -0.30297133  0.        ],
2010-02-25.csv,[ 0.         -0.16222142  0.          0.         -0.07528022  0.          0.
 -0.18580939  0.          0.         -0.21909767  0.         -0.1681785
 -0.23087363  0.        ],
2010-02-26.csv,[ 0.         -0.16012815  0.          0.         -0.32399441  0.          0.
 -0.18348592  0.          0.         -0.21623567  0.         -0.16601304
 -0.07239621  0.        ],
2010-03-01.csv,[ 0.         -0.15811388  0.          0.         -0.0736691   0.          0.
 -0.18241929  0.          0.         -0.21348284  0.         -0.16392911
 -0.24230874  0.        ],
2010-03-02.csv,[ 0.         -0.15617376  0.          0.         -0.31583322  0.          0.
 -0.17902579  0.          0.         -0.21083244  0.         -0.16192171
 -0.16287764  0.        ],
2010-03-03.csv,[ 0.         -0.15430335  0.          0.         -0.38223041  0.          0.
 -0.17694412  0.          0.         -0.20827826  0.         -0.15998628
 -0.16856628  0.        ],
2010-03-04.csv,[ 0.         -0.15249857  0.          0.         -0.44019519  0.          0.
 -0.17493313  0.          0.         -0.20581464  0.         -0.15811862
 -0.31491499  0.        ],
2010-03-05.csv,[ 0.         -0.15075567  0.          0.         -0.489749    0.          0.
 -0.17298893  0.          0.         -0.20343634  0.         -0.15631486
 -0.16632904  0.        ],
2010-03-08.csv,[ 0.         -0.1490712   0.          0.         -0.53130386  0.          0.
 -0.1711079   0.          0.         -0.20113856  0.         -0.15457144
 -0.17122358  0.        ],
2010-03-09.csv,[ 0.         -0.14744196  0.          0.         -0.56553508  0.          0.
 -0.17035662  0.          0.         -0.19891685  0.         -0.15288507
  1.57825821  0.        ],
2010-03-10.csv,[ 0.         -0.14586499  0.          0.         -0.59325853  0.          0.
 -0.16747236  0.          0.         -0.19676712  0.         -0.15125271
 -0.18543411  0.        ],
2010-03-11.csv,[ 0.         -0.14433757  0.          0.         -0.61533208  0.          0.
 -0.16576353  0.          0.         -0.19468557  0.         -0.14967153
 -0.19008552  0.        ],
2010-03-12.csv,[ 0.         -0.14285714  0.          0.         -0.6325872   0.          0.
 -0.16410581  0.          0.         -0.19266866  0.         -0.14813891
 -0.19434513  0.        ],
2010-03-15.csv,[ 0.         -0.14142136  0.          0.         -0.64578808  0.          0.
 -0.1624967   0.          0.         -0.19071312  0.         -0.14665243
 -0.19824521  0.        ],
2010-03-16.csv,[ 0.         -0.14002801  0.          0.         -0.65561212  0.          0.
 -0.16193353  0.          0.         -0.18881591  0.         -0.1452098
 -0.20181507  0.        ],
2010-03-17.csv,[ 0.         -0.13867505  0.          0.         -0.66264472  0.          0.
 -0.15937261  0.          0.         -0.18697417  0.         -0.01309151
 -0.35115807  0.        ],
2010-03-18.csv,[ 0.         -0.13736056  0.          0.          0.73863974  0.          0.
 -0.15789735  0.          0.         -0.18518527  0.         -0.14476069
 -0.20013585  0.        ],
2010-03-19.csv,[ 0.         -0.13608276  0.          0.          0.6703114   0.          0.
 -0.1564622   0.          0.         -0.18344673  0.         -0.03356501
  4.85204232  0.        ],
2010-03-22.csv,[ 0.         -0.13483997  0.          0.         -0.6496835   0.          0.
 -0.15506539  0.          0.         -0.18175622  0.         -0.1438911
 -0.22044067  0.        ],
2010-03-23.csv,[ 0.         -0.13363062  0.          0.          0.65638416  0.          0.
 -0.15370524  0.          0.         -0.18011157  0.         -0.14261761
  1.7157193   0.        ],
2010-03-24.csv,[ 0.         -0.13245324  0.          0.          0.58776123  0.          0.
 -0.15238019  0.          0.         -0.17851076  0.         -0.14137732
 -0.0732221   0.        ],
2010-03-25.csv,[ 0.         -0.13130643  0.          0.          0.51735743  0.          0.
 -0.15108875  0.          0.         -0.17695186  0.         -0.1401688
 -0.22819936  0.        ],
2010-03-26.csv,[ 0.         -0.13018891  0.          0.         -0.60758135  0.          0.
 -0.14982953  0.          0.         -0.17543308  0.         -0.13899072
 -0.35797919  0.        ],
2010-03-29.csv,[ 0.         -0.12909944  0.          0.         -0.62529934  0.          0.
 -0.14860122  0.          0.         -0.17395274  0.         -0.13784183
  0.11025323  0.        ],
2010-03-30.csv,[ 0.         -0.12803688  0.          0.         -0.63960215  0.          0.
 -0.14740256  0.          0.          2.99760368  0.         -0.13672094
 -0.2593627   0.        ],
2010-03-31.csv,[ 0.         -0.12700013  0.          0.          0.61922902  0.          0.
 -0.1462324   0.          0.         -0.20895288  0.         -0.13562694
  0.5835297   0.        ],
2010-04-01.csv,[ 0.         -0.12598816  0.          0.          0.55444489  0.          0.
 -0.14508962  0.          0.         -0.20726521  0.         -0.00623923
 -0.35177503  0.        ],
2010-04-05.csv,[ 0.         -0.125       0.          0.         -0.61672413  0.          0.
 -0.14397317  0.          0.         -0.20561771  0.         -0.13525987
 -0.20982644  0.        ],
2010-04-06.csv,[ 0.         -0.12403473  0.          0.         -0.63242193  0.          0.
 -0.14288206  0.          0.          2.82713838  0.         -0.1342356
 -0.21328681  0.        ],
2010-04-07.csv,[ 0.         -0.12309149  0.          0.          0.597652    0.          0.
 -0.14134663  0.          0.         -0.2350937   0.         -0.13323421
 -0.3860992   0.        ],
2010-04-08.csv,[ 0.         -0.12216944  0.          0.         -0.62875468  0.          0.
 -0.1407158   0.          0.         -0.2333003   0.         -0.13225488
 -0.36822083  0.        ],
2010-04-09.csv,[ 0.         -0.12126781  0.          0.          0.58766324  0.          0.
 -0.14053128  0.          0.         -0.23154717  0.         -0.1312968
 -0.37941588  0.        ],
2010-04-12.csv,[ 0.         -0.12038585  0.          0.          0.52608621  0.          0.
 -0.13867359  0.          0.         -0.22983283  0.         -0.13035922
 -0.20310922  0.        ],
2010-04-13.csv,[ 0.         -0.11952286  0.          0.          0.46289248  0.          0.
 -0.13769889  0.          0.         -0.22815588  0.          0.11979811
 -0.14036017  0.        ],
2010-04-14.csv,[ 0.         -0.11867817  0.          0.         -0.57841944  0.          0.
 -0.13674441  0.          0.         -0.22651498  0.         -0.1316571
 -0.20034632  0.        ],
2010-04-15.csv,[ 0.         -0.11785113  0.          0.         -0.59964345  0.          0.
 -0.13580948  0.          0.         -0.22490887  0.         -0.1307661
 -0.20352489  0.        ],
2010-04-16.csv,[ 0.         -0.11704115  0.          0.          0.50937327  0.          0.
 -0.13489344  0.          0.         -0.22333634  0.         -0.12989289
  0.13571288  0.        ],
2010-04-19.csv,[ 0.         -0.11624764  0.          0.         -0.59544019  0.          0.
 -0.13399566  0.          0.         -0.22179623  0.         -0.12903691
 -0.20235919  0.        ],
2010-04-20.csv,[ 0.         -0.11547005  0.          0.          0.50157763  0.          0.
 -0.13388727  0.          0.         -0.22028745  0.         -0.1281976
 -0.057223    0.        ],
2010-04-21.csv,[ 0.         -0.11470787  0.          0.          0.44122492  0.          0.
 -0.13299966  0.          0.         -0.21880897  0.         -0.12737442
 -0.35754078  0.        ],
2010-04-22.csv,[ 0.         -0.11396058  0.          0.         -0.56470889  0.          0.
 -0.13135943  0.          0.          2.87676772  0.         -0.12656686
 -0.36507229  0.        ],
2010-04-23.csv,[ 0.         -0.1132277   0.          0.          0.43463072  0.          0.
 -0.13053001  0.          0.         -0.24322237  0.         -0.12577444
  0.14157037  0.        ],
2010-04-26.csv,[ 0.         -0.11250879  0.          0.         -0.56028622  0.          0.
 -0.12971608  0.          0.         -0.2416446   0.         -0.12499669
  1.88950214  0.        ],
2010-04-27.csv,[ 0.         -0.1118034   0.          0.         -0.5830784   0.          0.
 -0.12891717  0.          0.         -0.24009699  0.         -0.12423317
 -0.39417025  0.        ],
2010-04-28.csv,[ 0.         -0.11111111  0.          0.         -0.60276848  0.          0.
 -0.12813282  0.          0.         -0.2385786   0.         -0.12348344
 -0.37759867  0.        ],
2010-04-29.csv,[ 0.         -0.11043153  0.          0.          0.5292798   0.          0.
 -0.1273626   0.          0.         -0.23708852  0.         -0.12274709
 -0.19084005  0.        ],
2010-04-30.csv,[ 0.         -0.10976426  0.          0.          0.47355401  0.          0.
 -0.12660608  0.          0.         -0.2356259   0.         -0.12202375
  0.94666397  0.        ],
2010-05-03.csv,[ 0.         -0.10910895  0.          0.         -0.57507538  0.          0.
 -0.12657126  0.          0.          2.82024672  0.         -0.12131302
 -0.19434212  0.        ],
2010-05-04.csv,[ 0.         -0.10846523  0.          0.          0.4672359   0.          0.
 -0.12511266  0.          0.         -0.25694115  0.         -0.12061454
 -0.19799962  0.        ],
2010-05-05.csv,[ 0.         -0.10783277  0.          0.          0.41085607  0.          0.
 -0.12439532  0.          0.         -0.25540412  0.         -0.11992797
 -0.39831481  0.        ],
2010-05-06.csv,[ 0.         -0.10721125  0.          0.          0.35333959  0.          0.
 -0.12369017  0.          0.         -0.25389416  0.         -0.11925298
 -0.38425677  0.        ],
2010-05-07.csv,[ 0.         -0.10660036  0.          0.          0.29497608  0.          0.
 -0.12299687  0.          0.         -0.25241051  0.         -0.11858924
 -0.19467187  0.        ],
2010-05-10.csv,[ 0.         -0.10599979  0.          0.         -0.47716464  0.          0.
 -0.12231508  0.          0.          2.73945553  0.         -0.11793644
 -0.4057104   0.        ],
2010-05-11.csv,[ 0.         -0.10540926  0.          0.          0.29109     0.          0.
 -0.12164449  0.          0.         -0.27149676  0.         -0.11729429
 -0.19530768  0.        ],
2010-05-12.csv,[ 0.         -0.10482848  0.          0.          0.23300792  0.          0.
 -0.1209848   0.          0.         -0.26995529  0.         -0.1166625
  2.64680087  0.        ],
2010-05-13.csv,[ 0.         -0.10425721  0.          0.          0.17485194  0.          0.
 -0.12033572  0.          0.         -0.26843957  0.         -0.1160408
 -0.39453365  0.        ],
2010-05-14.csv,[ 0.         -0.10369517  0.          0.          0.11706013  0.          0.
 -0.11969696  0.          0.         -0.26694888  0.         -0.11542891
 -0.41665721  0.        ],
2010-05-17.csv,[ 0.         -0.10314212  0.          0.          0.06008819  0.          0.
 -0.11970671  0.          0.         -0.26548256  0.         -0.1148266
 -0.20162877  0.        ],
2010-05-18.csv,[ 0.         -0.10259784  0.          0.          0.00438803  0.          0.
 -0.11843279  0.          0.         -0.26403995  0.         -0.1142336
 -0.39024768  0.        ],
2010-05-19.csv,[ 0.         -0.10206207  0.          0.         -0.25437297  0.          0.
 -0.11845543  0.          0.         -0.26262044  0.         -0.11364968
 -0.3769107   0.        ],
2010-05-20.csv,[ 0.         -0.10153462  0.          0.         -0.29999494  0.          0.
 -0.11720784  0.          0.         -0.2612234   0.         -0.11307462
 -0.20184006  0.        ],
2010-05-21.csv,[ 0.         -0.10101525  0.          0.         -0.3428713   0.          0.
 -0.11661742  0.          0.         -0.25984827  0.         -0.11250818
 -0.37568998  0.        ],
2010-05-24.csv,[ 0.         -0.10050378  0.          0.          0.11267393  0.          0.
 -0.11603582  0.          0.         -0.25849448  0.         -0.11195017
 -0.37385893  0.        ],
2010-05-25.csv,[ 0.         -0.1         0.          0.         -0.33964935  0.          0.
 -0.11546283  0.          0.         -0.25716149  0.         -0.11140036
 -0.41193451  0.        ],
2010-05-26.csv,[ 0.         -0.09950372  0.          0.         -0.37942477  0.          0.
 -0.11489824  0.          0.         -0.25584877  0.         -0.11085857
 -0.38024633  0.        ],
2010-05-27.csv,[ 0.         -0.09901475  0.          0.          0.16436749  0.          0.
 -0.11434185  0.          0.         -0.25455583  0.         -0.1103246
 -0.33920904  0.        ],
2010-05-28.csv,[ 0.         -0.09853293  0.          0.          0.11000192  0.          0.
 -0.11379345  0.          0.         -0.25328216  0.         -0.10979826
  5.30405023  0.        ],
2010-06-01.csv,[ 0.         -0.09805807  0.          0.          0.05634133  0.          0.
 -0.11383758  0.          0.         -0.25202731  0.          0.02435377
 -0.38800927  0.        ],
2010-06-02.csv,[ 0.         -0.09759001  0.          0.         -0.28870557  0.          0.
 -0.11270576  0.          0.         -0.25079082  0.          0.02166975
 -0.38589891  0.        ],
2010-06-03.csv,[ 0.         -0.09712859  0.          0.         -0.33049784  0.          0.
 -0.11218048  0.          0.         -0.24957224  0.         -0.11037823
 -0.21282666  0.        ],
2010-06-04.csv,[ 0.         -0.09667365  0.          0.          0.1075063   0.          0.
